 6.469727e-03 2.154970e-07 2.155734e-07
 6.500244e-03 2.298730e-07 2.297966e-07
 6.530762e-03 2.765159e-07 2.766572e-07
 6.561279e-03 2.401810e-07 2.401130e-07
 6.591797e-03 2.212097e-07 2.212192e-07
 6.622314e-03 2.376495e-07 2.376676e-07
 6.652832e-03 2.233262e-07 2.232975e-07
 6.683350e-03 2.332807e-07 2.333384e-07
 6.713867e-03 2.483062e-07 2.482564e-07
 6.744385e-03 2.404722e-07 2.404544e-07
 6.774902e-03 2.701013e-07 2.701383e-07
 6.805420e-03 2.354222e-07 2.360725e-07
 6.835938e-03 2.198615e-07 2.216461e-07
 6.866455e-03 2.475268e-07 2.481662e-07
 6.896973e-03 2.912681e-07 2.913000e-07
 6.927490e-03 2.889321e-07 2.888507e-07
 6.958008e-03 2.743179e-07 2.744054e-07
 6.988525e-03 3.234757e-07 3.234672e-07
 7.019043e-03 3.155536e-07 3.155075e-07
 7.049561e-03 3.181734e-07 3.181895e-07
 7.080078e-03 3.320277e-07 3.319935e-07
 7.110596e-03 3.174291e-07 3.174769e-07
 7.141113e-03 3.177812e-07 3.177177e-07
 7.171631e-03 3.341373e-07 3.341114e-07
 7.202148e-03 3.386269e-07 3.387281e-07
 7.232666e-03 3.505146e-07 3.504892e-07
 7.263184e-03 3.389608e-07 3.389093e-07
 7.293701e-03 3.604170e-07 3.604211e-07
 7.324219e-03 3.884564e-07 3.883998e-07
 7.354736e-03 3.641516e-07 3.641771e-07
 7.385254e-03 3.405571e-07 3.405672e-07
 7.415771e-03 3.331137e-07 3.330967e-07
 7.446289e-03 3.858400e-07 3.858779e-07
 7.476807e-03 3.506165e-07 3.506078e-07
 7.507324e-03 3.445993e-07 3.445033e-07
 7.537842e-03 4.245361e-07 4.246060e-07
 7.568359e-03 4.141914e-07 4.141054e-07
 7.598877e-03 4.507716e-07 4.508226e-07
 7.629395e-03 4.564928e-07 4.564530e-07
 7.659912e-03 4.038389e-07 4.038491e-07
 7.690430e-03 3.666625e-07 3.666845e-07
 7.720947e-03 3.623337e-07 3.623089e-07
 7.751465e-03 4.432987e-07 4.432852e-07
 7.781982e-03 5.483356e-07 5.483294e-07
 7.812500e-03 5.176475e-07 5.176792e-07
 7.843018e-03 4.728795e-07 4.728111e-07
 7.873535e-03 4.349570e-07 4.350414e-07
 7.904053e-03 4.246608e-07 4.246271e-07
 7.934570e-03 4.292437e-07 4.292651e-07
 7.965088e-03 5.055314e-07 5.055490e-07
 7.995605e-03 5.382831e-07 5.382412e-07
 8.026123e-03 4.585023e-07 4.585066e-07
 8.056641e-03 4.724785e-07 4.724733e-07
 8.087158e-03 5.518950e-07 5.519145e-07
 8.117676e-03 5.243747e-07 5.243112e-07
 8.148193e-03 4.945508e-07 4.945705e-07
 8.178711e-03 4.442599e-07 4.442820e-07
 8.209229e-03 4.556821e-07 4.556756e-07
 8.239746e-03 5.492101e-07 5.492045e-07
 8.270264e-03 5.423571e-07 5.423540e-07
 8.300781e-03 5.461631e-07 5.461811e-07
 8.331299e-03 6.063973e-07 6.064292e-07
 8.361816e-03 5.712373e-07 5.711506e-07
 8.392334e-03 5.858529e-07 5.859001e-07
 8.422852e-03 4.917003e-07 4.917168e-07
 8.453369e-03 5.341886e-07 5.341780e-07
 8.483887e-03 6.224258e-07 6.223568e-07
 8.514404e-03 4.932734e-07 4.933026e-07
 8.544922e-03 4.867590e-07 4.867269e-07
 8.575439e-03 5.792326e-07 5.792562e-07
 8.605957e-03 6.057132e-07 6.057087e-07
 8.636475e-03 6.132181e-07 6.132021e-07
 8.666992e-03 6.806549e-07 6.806750e-07
 8.697510e-03 5.915532e-07 5.915540e-07
 8.728027e-03 5.094764e-07 5.094572e-07
 8.758545e-03 6.298601e-07 6.298427e-07
 8.789062e-03 6.950242e-07 6.953184e-07
 8.819580e-03 6.804836e-07 6.806669e-07
 8.850098e-03 7.032635e-07 7.033648e-07
 8.880615e-03 7.824853e-07 7.824544e-07
 8.911133e-03 7.304709e-07 7.305274e-07
 8.941650e-03 7.641177e-07 7.640279e-07
 8.972168e-03 7.515766e-07 7.516475e-07
 9.002686e-03 7.632969e-07 7.632871e-07
 9.033203e-03 7.872964e-07 7.873125e-07
 9.063721e-03 7.796755e-07 7.796484e-07
 9.094238e-03 7.493820e-07 7.493656e-07
 9.124756e-03 7.977645e-07 7.977973e-07
 9.155273e-03 8.445865e-07 8.445518e-07
 9.185791e-03 8.004291e-07 8.004512e-07
 9.216309e-03 7.882201e-07 7.881694e-07
 9.246826e-03 7.868785e-07 7.868452e-07
 9.277344e-03 8.225084e-07 8.225269e-07
 9.307861e-03 9.654574e-07 9.653767e-07
 9.338379e-03 8.853177e-07 8.853796e-07
 9.368896e-03 8.706285e-07 8.706044e-07
 9.399414e-03 1.021983e-06 1.022005e-06
 9.429932e-03 9.802079e-07 9.802136e-07
 9.460449e-03 8.888677e-07 8.889256e-07
 9.490967e-03 9.688096e-07 9.687669e-07
 9.521484e-03 9.303951e-07 9.304730e-07
 9.552002e-03 9.780613e-07 9.780416e-07
 9.582520e-03 9.945846e-07 9.945514e-07
 9.613037e-03 1.055398e-06 1.055427e-06
 9.643555e-03 9.107160e-07 9.106754e-07
 9.674072e-03 8.926830e-07 8.927241e-07
 9.704590e-03 9.174294e-07 9.174315e-07
 9.735107e-03 9.942141e-07 9.943193e-07
 9.765625e-03 9.697881e-07 9.698170e-07
 9.796143e-03 9.858784e-07 9.858673e-07
 9.826660e-03 1.044161e-06 1.044152e-06
 9.857178e-03 1.066468e-06 1.066481e-06
 9.887695e-03 1.138528e-06 1.138527e-06
 9.918213e-03 1.177882e-06 1.177864e-06
 9.948730e-03 1.055447e-06 1.055484e-06
 9.979248e-03 1.027822e-06 1.027826e-06
 1.000977e-02 1.053597e-06 1.053581e-06
 1.004028e-02 1.234017e-06 1.234017e-06
 1.007080e-02 9.384037e-07 9.384618e-07
 1.010132e-02 9.547136e-07 9.546766e-07
 1.013184e-02 1.029809e-06 1.029806e-06
 1.016235e-02 1.108328e-06 1.108364e-06
 1.019287e-02 1.176337e-06 1.176301e-06
 1.022339e-02 1.289160e-06 1.289173e-06
 1.025391e-02 1.366341e-06 1.366398e-06
 1.028442e-02 1.211311e-06 1.211277e-06
 1.031494e-02 1.323838e-06 1.323892e-06
 1.034546e-02 1.203720e-06 1.203714e-06
 1.037598e-02 1.237766e-06 1.237723e-06
 1.040649e-02 1.279375e-06 1.279398e-06
 1.043701e-02 1.452598e-06 1.452586e-06
 1.046753e-02 1.324261e-06 1.324264e-06
 1.049805e-02 1.294418e-06 1.294463e-06
 1.052856e-02 1.427906e-06 1.427908e-06
 1.055908e-02 1.449993e-06 1.449897e-06
 1.058960e-02 1.375032e-06 1.375087e-06
 1.062012e-02 1.574920e-06 1.574894e-06
 1.065063e-02 1.489409e-06 1.489419e-06
 1.068115e-02 1.493349e-06 1.493288e-06
 1.071167e-02 1.625736e-06 1.625692e-06
 1.074219e-02 1.621051e-06 1.620606e-06
 1.077271e-02 1.622412e-06 1.622015e-06
 1.080322e-02 1.713734e-06 1.713670e-06
 1.083374e-02 1.669839e-06 1.669883e-06
 1.086426e-02 1.401689e-06 1.401617e-06
 1.089478e-02 1.432914e-06 1.432928e-06
 1.092529e-02 1.550062e-06 1.550088e-06
 1.095581e-02 1.518948e-06 1.518960e-06
 1.098633e-02 1.676095e-06 1.675995e-06
 1.101685e-02 1.703895e-06 1.703958e-06
 1.104736e-02 1.700289e-06 1.700269e-06
 1.107788e-02 1.640607e-06 1.640639e-06
 1.110840e-02 1.845387e-06 1.845321e-06
 1.113892e-02 1.826155e-06 1.826165e-06
 1.116943e-02 1.362439e-06 1.362455e-06
 1.119995e-02 1.559662e-06 1.559654e-06
 1.123047e-02 1.727073e-06 1.727041e-06
 1.126099e-02 1.835433e-06 1.835481e-06
 1.129150e-02 1.880854e-06 1.880813e-06
 1.132202e-02 1.601369e-06 1.601385e-06
 1.135254e-02 1.834082e-06 1.834052e-06
 1.138306e-02 1.995402e-06 1.995365e-06
 1.141357e-02 1.967528e-06 1.967613e-06
 1.144409e-02 2.059605e-06 2.059593e-06
 1.147461e-02 1.617536e-06 1.617564e-06
 1.150513e-02 1.810902e-06 1.810830e-06
 1.153564e-02 2.030105e-06 2.030225e-06
 1.156616e-02 2.008558e-06 2.008498e-06
 1.159668e-02 1.792545e-06 1.792628e-06
 1.162720e-02 1.789355e-06 1.789283e-06
 1.165771e-02 1.926751e-06 1.926844e-06
 1.168823e-02 1.826807e-06 1.826921e-06
 1.171875e-02 1.803492e-06 1.803478e-06
 1.174927e-02 2.337009e-06 2.337064e-06
 1.177979e-02 2.196625e-06 2.196560e-06
 1.181030e-02 2.266293e-06 2.266329e-06
 1.184082e-02 2.288825e-06 2.288769e-06
 1.187134e-02 2.223975e-06 2.224002e-06
 1.190186e-02 1.926484e-06 1.926485e-06
 1.193237e-02 1.873209e-06 1.873206e-06
 1.196289e-02 2.088783e-06 2.088801e-06
 1.199341e-02 2.026784e-06 2.026753e-06
 1.202393e-02 2.255930e-06 2.255937e-06
 1.205444e-02 2.606232e-06 2.606260e-06
 1.208496e-02 2.473837e-06 2.473812e-06
 1.211548e-02 2.188815e-06 2.188798e-06
 1.214600e-02 2.247175e-06 2.247187e-06
 1.217651e-02 2.959460e-06 2.959448e-06
 1.220703e-02 2.740154e-06 2.740192e-06
 1.223755e-02 2.524245e-06 2.524227e-06
 1.226807e-02 2.514975e-06 2.514950e-06
 1.229858e-02 2.759108e-06 2.759107e-06
 1.232910e-02 2.880669e-06 2.880661e-06
 1.235962e-02 2.636130e-06 2.636160e-06
 1.239014e-02 2.485851e-06 2.485875e-06
 1.242065e-02 2.285623e-06 2.285615e-06
 1.245117e-02 2.800783e-06 2.800819e-06
 1.248169e-02 2.968890e-06 2.968898e-06
 1.251221e-02 2.212470e-06 2.212461e-06
 1.254272e-02 2.262662e-06 2.262656e-06
 1.257324e-02 2.599891e-06 2.599875e-06
 1.260376e-02 2.515328e-06 2.515313e-06
 1.263428e-02 2.855420e-06 2.855519e-06
 1.266479e-02 2.985505e-06 2.985886e-06
 1.269531e-02 2.810286e-06 2.811219e-06
 1.272583e-02 2.841181e-06 2.841389e-06
 1.275635e-02 3.138778e-06 3.138796e-06
 1.278687e-02 2.996833e-06 2.996852e-06
 1.281738e-02 2.965415e-06 2.965392e-06
 1.284790e-02 3.032826e-06 3.032847e-06
 1.287842e-02 2.425846e-06 2.425839e-06
 1.290894e-02 2.397120e-06 2.397113e-06
 1.293945e-02 2.750135e-06 2.750164e-06
 1.296997e-02 3.295795e-06 3.295773e-06
 1.300049e-02 3.349453e-06 3.349548e-06
 1.303101e-02 3.496249e-06 3.496212e-06
 1.306152e-02 3.545723e-06 3.545706e-06
 1.309204e-02 3.514837e-06 3.514862e-06
 1.312256e-02 3.183564e-06 3.183563e-06
 1.315308e-02 3.342669e-06 3.342706e-06
 1.318359e-02 2.986529e-06 2.986612e-06
 1.321411e-02 3.035985e-06 3.035956e-06
 1.324463e-02 3.779064e-06 3.779038e-06
 1.327515e-02 3.542080e-06 3.542092e-06
 1.330566e-02 3.214782e-06 3.214764e-06
 1.333618e-02 3.148338e-06 3.148358e-06
 1.336670e-02 3.430644e-06 3.430616e-06
 1.339722e-02 3.499068e-06 3.499073e-06
 1.342773e-02 3.400951e-06 3.400869e-06
 1.345825e-02 3.603327e-06 3.603402e-06
 1.348877e-02 4.039835e-06 4.039761e-06
 1.351929e-02 3.846230e-06 3.846245e-06
 1.354980e-02 4.072402e-06 4.072373e-06
 1.358032e-02 3.308252e-06 3.308263e-06
 1.361084e-02 3.381827e-06 3.381871e-06
 1.364136e-02 3.465633e-06 3.465701e-06
 1.367188e-02 3.604122e-06 3.604100e-06
 1.370239e-02 4.289557e-06 4.289562e-06
 1.373291e-02 3.979311e-06 3.979284e-06
 1.376343e-02 4.381613e-06 4.381625e-06
 1.379395e-02 4.078253e-06 4.078322e-06
 1.382446e-02 3.608069e-06 3.608025e-06
 1.385498e-02 3.113266e-06 3.113242e-06
 1.388550e-02 3.563514e-06 3.563509e-06
 1.391602e-02 3.819648e-06 3.819639e-06
 1.394653e-02 4.307856e-06 4.307844e-06
 1.397705e-02 4.629547e-06 4.629592e-06
 1.400757e-02 3.841419e-06 3.841409e-06
 1.403809e-02 4.330666e-06 4.330642e-06
 1.406860e-02 3.905601e-06 3.905645e-06
 1.409912e-02 4.108231e-06 4.108142e-06
 1.412964e-02 4.109097e-06 4.109003e-06
 1.416016e-02 4.065026e-06 4.064945e-06
 1.419067e-02 4.397899e-06 4.397923e-06
 1.422119e-02 4.927483e-06 4.927432e-06
 1.425171e-02 4.491161e-06 4.491207e-06
 1.428223e-02 4.950694e-06 4.950633e-06
 1.431274e-02 5.108570e-06 5.108558e-06
 1.434326e-02 4.550992e-06 4.550981e-06
 1.437378e-02 4.866695e-06 4.866687e-06
 1.440430e-02 5.570169e-06 5.570121e-06
 1.443481e-02 5.723878e-06 5.723863e-06
 1.446533e-02 4.384176e-06 4.384199e-06
 1.449585e-02 4.871424e-06 4.871428e-06
 1.452637e-02 5.378062e-06 5.378051e-06
 1.455688e-02 5.212682e-06 5.212672e-06
 1.458740e-02 5.367627e-06 5.367668e-06
 1.461792e-02 4.829568e-06 4.823962e-06
 1.464844e-02 5.107878e-06 5.098788e-06
 1.467896e-02 4.885628e-06 4.881963e-06
 1.470947e-02 4.457264e-06 4.457222e-06
 1.473999e-02 5.060364e-06 5.060387e-06
 1.477051e-02 5.167306e-06 5.167284e-06
 1.480103e-02 4.872663e-06 4.872661e-06
 1.483154e-02 4.967729e-06 4.967760e-06
 1.486206e-02 4.747119e-06 4.747123e-06
 1.489258e-02 4.877122e-06 4.877140e-06
 1.492310e-02 5.076542e-06 5.076550e-06
 1.495361e-02 4.912108e-06 4.912049e-06
 1.498413e-02 5.212917e-06 5.212930e-06
 1.501465e-02 5.654424e-06 5.654438e-06
 1.504517e-02 5.571070e-06 5.571078e-06
 1.507568e-02 5.380189e-06 5.380199e-06
 1.510620e-02 6.536021e-06 6.536049e-06
 1.513672e-02 6.111343e-06 6.111331e-06
 1.516724e-02 5.553540e-06 5.553551e-06
 1.519775e-02 5.193296e-06 5.193272e-06
 1.522827e-02 5.547290e-06 5.547304e-06
 1.525879e-02 6.353204e-06 6.353212e-06
 1.528931e-02 6.276972e-06 6.276980e-06
 1.531982e-02 5.706124e-06 5.706060e-06
 1.535034e-02 6.135220e-06 6.135214e-06
 1.538086e-02 6.794247e-06 6.794216e-06
 1.541138e-02 6.068385e-06 6.068429e-06
 1.544189e-02 5.601475e-06 5.601410e-06
 1.547241e-02 6.024935e-06 6.024955e-06
 1.550293e-02 6.946229e-06 6.946194e-06
 1.553345e-02 8.524579e-06 8.524594e-06
 1.556396e-02 8.195673e-06 8.195653e-06
 1.559448e-02 7.047882e-06 7.047874e-06
 1.562500e-02 6.894270e-06 6.894330e-06
 1.565552e-02 6.860609e-06 6.860550e-06
 1.568604e-02 6.419806e-06 6.419846e-06
 1.571655e-02 7.362646e-06 7.362651e-06
 1.574707e-02 6.615161e-06 6.615103e-06
 1.577759e-02 6.284271e-06 6.284315e-06
 1.580811e-02 5.728513e-06 5.728506e-06
 1.583862e-02 5.334803e-06 5.334807e-06
 1.586914e-02 6.068228e-06 6.068212e-06
 1.589966e-02 6.710241e-06 6.710254e-06
 1.593018e-02 6.997709e-06 6.997704e-06
 1.596069e-02 6.445183e-06 6.445164e-06
 1.599121e-02 5.800105e-06 5.800130e-06
 1.602173e-02 7.061814e-06 7.061811e-06
 1.605225e-02 7.754881e-06 7.754936e-06
 1.608276e-02 7.040695e-06 7.040775e-06
 1.611328e-02 6.306918e-06 6.306923e-06
 1.614380e-02 7.101654e-06 7.101669e-06
 1.617432e-02 7.310763e-06 7.310753e-06
 1.620483e-02 7.591606e-06 7.591629e-06
 1.623535e-02 7.851448e-06 7.851377e-06
 1.626587e-02 6.633198e-06 6.633206e-06
 1.629639e-02 7.764820e-06 7.764868e-06
 1.632690e-02 7.620465e-06 7.620470e-06
 1.635742e-02 7.089402e-06 7.089359e-06
 1.638794e-02 7.213832e-06 7.213879e-06
 1.641846e-02 5.712399e-06 5.712378e-06
 1.644897e-02 6.656973e-06 6.656957e-06
 1.647949e-02 7.828898e-06 7.828940e-06
 1.651001e-02 7.205956e-06 7.205945e-06
 1.654053e-02 7.705805e-06 7.705791e-06
 1.657104e-02 7.254230e-06 7.253989e-06
 1.660156e-02 7.412274e-06 7.411406e-06
 1.663208e-02 7.718093e-06 7.717734e-06
 1.666260e-02 8.176416e-06 8.176347e-06
 1.669312e-02 7.857796e-06 7.857806e-06
 1.672363e-02 7.829182e-06 7.829189e-06
 1.675415e-02 8.635882e-06 8.635868e-06
 1.678467e-02 9.248024e-06 9.248032e-06
 1.681519e-02 7.842382e-06 7.842388e-06
 1.684570e-02 8.234559e-06 8.234524e-06
 1.687622e-02 9.117630e-06 9.117656e-06
 1.690674e-02 8.714796e-06 8.714768e-06
 1.693726e-02 9.073221e-06 9.073221e-06
 1.696777e-02 9.026156e-06 9.026240e-06
 1.699829e-02 8.727668e-06 8.727585e-06
 1.702881e-02 9.557182e-06 9.557258e-06
 1.705933e-02 9.942890e-06 9.942909e-06
